,Date,Ticker,Transaction,Transaction Price,Number of shares,Transaction Cost,Close,Net Shares,Cummulative Shares,Avg Price per Share,Cummulative Contributions,Daily Balance,Unrealized Gains(Losses)
3753,2019-06-21,TSLA,,,0.0,,221.86,-0.0,55.0,199.77272727272728,10987.5,12202.300000000001,1214.800000000001
3754,2019-06-21,GOOG,,,0.0,,1121.88,-0.0,10.0,915.39,9153.9,11218.800000000001,2064.9000000000015
3755,2019-06-21,AAPL,,,0.0,,198.78,-0.0,200.0,69.185,13837.0,39756.0,25919.0
3756,2019-06-24,TSLA,,,0.0,,223.64,-0.0,55.0,199.77272727272728,10987.5,12300.199999999999,1312.699999999999
3757,2019-06-24,GOOG,,,0.0,,1115.52,-0.0,10.0,915.39,9153.9,11155.2,2001.300000000001
3758,2019-06-24,AAPL,,,0.0,,198.58,-0.0,200.0,69.185,13837.0,39716.0,25879.0
3759,2019-06-25,TSLA,,,0.0,,219.76,-0.0,55.0,199.77272727272728,10987.5,12086.8,1099.2999999999993
3760,2019-06-25,GOOG,,,0.0,,1086.35,-0.0,10.0,915.39,9153.9,10863.5,1709.6000000000004
3761,2019-06-25,AAPL,,,0.0,,195.57,-0.0,200.0,69.185,13837.0,39114.0,25277.0
3762,2019-06-26,AAPL,,,0.0,,199.8,-0.0,200.0,69.185,13837.0,39960.0,26123.0
3763,2019-06-26,GOOG,,,0.0,,1079.8,-0.0,10.0,915.39,9153.9,10798.0,1644.1000000000004
3764,2019-06-26,TSLA,,,0.0,,219.27,-0.0,55.0,199.77272727272728,10987.5,12059.85,1072.3500000000004
3765,2019-06-27,GOOG,,,0.0,,1076.01,-0.0,10.0,915.39,9153.9,10760.1,1606.2000000000007
3766,2019-06-27,TSLA,,,0.0,,222.84,-0.0,55.0,199.77272727272728,10987.5,12256.2,1268.7000000000007
3767,2019-06-27,AAPL,,,0.0,,199.74,-0.0,200.0,69.185,13837.0,39948.0,26111.0
3768,2019-06-28,GOOG,,,0.0,,1080.91,-0.0,10.0,915.39,9153.9,10809.1,1655.2000000000007
3769,2019-06-28,AAPL,,,0.0,,197.92,-0.0,200.0,69.185,13837.0,39584.0,25747.0
3770,2019-06-28,TSLA,,,0.0,,223.46,-0.0,55.0,199.77272727272728,10987.5,12290.300000000001,1302.800000000001
3771,2019-07-01,GOOG,,,0.0,,1097.95,-0.0,10.0,915.39,9153.9,10979.5,1825.6000000000004
3772,2019-07-01,AAPL,,,0.0,,201.55,-0.0,200.0,69.185,13837.0,40310.0,26473.0
3773,2019-07-01,TSLA,,,0.0,,227.17,-0.0,55.0,199.77272727272728,10987.5,12494.349999999999,1506.8499999999985
3774,2019-07-02,TSLA,,,0.0,,224.55,-0.0,55.0,199.77272727272728,10987.5,12350.25,1362.75
3775,2019-07-02,GOOG,,,0.0,,1111.25,-0.0,10.0,915.39,9153.9,11112.5,1958.6000000000004
3776,2019-07-02,AAPL,,,0.0,,202.73,-0.0,200.0,69.185,13837.0,40546.0,26709.0
3777,2019-07-03,AAPL,,,0.0,,204.41,-0.0,200.0,69.185,13837.0,40882.0,27045.0
3778,2019-07-03,TSLA,,,0.0,,234.9,-0.0,55.0,199.77272727272728,10987.5,12919.5,1932.0
3779,2019-07-03,GOOG,,,0.0,,1121.58,-0.0,10.0,915.39,9153.9,11215.8,2061.8999999999996
3780,2019-07-05,TSLA,,,0.0,,233.1,-0.0,55.0,199.77272727272728,10987.5,12820.5,1833.0
3781,2019-07-05,AAPL,,,0.0,,204.23,-0.0,200.0,69.185,13837.0,40846.0,27009.0
3782,2019-07-05,GOOG,,,0.0,,1131.59,-0.0,10.0,915.39,9153.9,11315.9,2162.0
3783,2019-07-08,GOOG,,,0.0,,1116.35,-0.0,10.0,915.39,9153.9,11163.5,2009.6000000000004
3784,2019-07-08,TSLA,,,0.0,,230.34,-0.0,55.0,199.77272727272728,10987.5,12668.7,1681.2000000000007
3785,2019-07-08,AAPL,,,0.0,,200.02,-0.0,200.0,69.185,13837.0,40004.0,26167.0
3786,2019-07-09,GOOG,,,0.0,,1124.83,-0.0,10.0,915.39,9153.9,11248.3,2094.3999999999996
3787,2019-07-09,TSLA,,,0.0,,230.06,-0.0,55.0,199.77272727272728,10987.5,12653.3,1665.7999999999993
3788,2019-07-09,AAPL,,,0.0,,201.24,-0.0,200.0,69.185,13837.0,40248.0,26411.0
3789,2019-07-10,AAPL,,,0.0,,203.23,-0.0,200.0,69.185,13837.0,40646.0,26809.0
3790,2019-07-10,TSLA,,,0.0,,238.92,-0.0,55.0,199.77272727272728,10987.5,13140.599999999999,2153.0999999999985
3791,2019-07-10,GOOG,,,0.0,,1140.48,-0.0,10.0,915.39,9153.9,11404.8,2250.8999999999996
3792,2019-07-11,AAPL,,,0.0,,201.75,-0.0,200.0,69.185,13837.0,40350.0,26513.0
3793,2019-07-11,GOOG,,,0.0,,1144.21,-0.0,10.0,915.39,9153.9,11442.1,2288.2000000000007
3794,2019-07-11,TSLA,,,0.0,,238.6,-0.0,55.0,199.77272727272728,10987.5,13123.0,2135.5
3795,2019-07-12,TSLA,,,0.0,,245.08,-0.0,55.0,199.77272727272728,10987.5,13479.400000000001,2491.9000000000015
3796,2019-07-12,GOOG,,,0.0,,1144.9,-0.0,10.0,915.39,9153.9,11449.0,2295.1000000000004
3797,2019-07-12,AAPL,,,0.0,,203.3,-0.0,200.0,69.185,13837.0,40660.0,26823.0
3798,2019-07-15,AAPL,,,0.0,,205.21,-0.0,200.0,69.185,13837.0,41042.0,27205.0
3799,2019-07-15,TSLA,,,0.0,,253.5,-0.0,55.0,199.77272727272728,10987.5,13942.5,2955.0
3800,2019-07-15,GOOG,,,0.0,,1150.34,-0.0,10.0,915.39,9153.9,11503.4,2349.5
3801,2019-07-16,GOOG,,,0.0,,1153.58,-0.0,10.0,915.39,9153.9,11535.8,2381.8999999999996
3802,2019-07-16,AAPL,,,0.0,,204.5,-0.0,200.0,69.185,13837.0,40900.0,27063.0
3803,2019-07-16,TSLA,,,0.0,,252.38,-0.0,55.0,199.77272727272728,10987.5,13880.9,2893.3999999999996
3804,2019-07-17,TSLA,,,0.0,,254.86,-0.0,55.0,199.77272727272728,10987.5,14017.300000000001,3029.800000000001
3805,2019-07-17,GOOG,,,0.0,,1146.35,-0.0,10.0,915.39,9153.9,11463.5,2309.6000000000004
3806,2019-07-17,AAPL,,,0.0,,203.35,-0.0,200.0,69.185,13837.0,40670.0,26833.0
3807,2019-07-18,AAPL,,,0.0,,205.66,-0.0,200.0,69.185,13837.0,41132.0,27295.0
3808,2019-07-18,TSLA,,,0.0,,253.54,-0.0,55.0,199.77272727272728,10987.5,13944.699999999999,2957.199999999999
3809,2019-07-18,GOOG,,,0.0,,1146.33,-0.0,10.0,915.39,9153.9,11463.3,2309.3999999999996
3810,2019-07-19,AAPL,,,0.0,,202.59,-0.0,200.0,69.185,13837.0,40518.0,26681.0
3811,2019-07-19,TSLA,,,0.0,,258.18,-0.0,55.0,199.77272727272728,10987.5,14199.9,3212.3999999999996
3812,2019-07-19,GOOG,,,0.0,,1130.1,-0.0,10.0,915.39,9153.9,11301.0,2147.1000000000004
3813,2019-07-22,AAPL,,,0.0,,207.22,-0.0,200.0,69.185,13837.0,41444.0,27607.0
3814,2019-07-22,TSLA,,,0.0,,255.68,-0.0,55.0,199.77272727272728,10987.5,14062.4,3074.8999999999996
3815,2019-07-22,GOOG,,,0.0,,1138.07,-0.0,10.0,915.39,9153.9,11380.699999999999,2226.7999999999993
3816,2019-07-23,AAPL,,,0.0,,208.84,-0.0,200.0,69.185,13837.0,41768.0,27931.0
3817,2019-07-23,GOOG,,,0.0,,1146.21,-0.0,10.0,915.39,9153.9,11462.1,2308.2000000000007
3818,2019-07-23,TSLA,,,0.0,,260.17,-0.0,55.0,199.77272727272728,10987.5,14309.35,3321.8500000000004
3819,2019-07-24,GOOG,,,0.0,,1137.81,-0.0,10.0,915.39,9153.9,11378.099999999999,2224.199999999999
3820,2019-07-24,TSLA,,,0.0,,264.88,-0.0,55.0,199.77272727272728,10987.5,14568.4,3580.8999999999996
3821,2019-07-24,AAPL,,,0.0,,208.67,-0.0,200.0,69.185,13837.0,41734.0,27897.0
3822,2019-07-25,AAPL,,,0.0,,207.02,-0.0,200.0,69.185,13837.0,41404.0,27567.0
3823,2019-07-25,TSLA,,,0.0,,228.82,-0.0,55.0,199.77272727272728,10987.5,12585.1,1597.6000000000004
3824,2019-07-25,GOOG,,,0.0,,1132.12,-0.0,10.0,915.39,9153.9,11321.199999999999,2167.2999999999993
3825,2019-07-26,AAPL,,,0.0,,207.74,-0.0,200.0,69.185,13837.0,41548.0,27711.0
3826,2019-07-26,TSLA,,,0.0,,228.04,-0.0,55.0,199.77272727272728,10987.5,12542.199999999999,1554.699999999999
3827,2019-07-26,GOOG,,,0.0,,1250.41,-0.0,10.0,915.39,9153.9,12504.1,3350.2000000000007
3828,2019-07-29,TSLA,,,0.0,,235.77,-0.0,55.0,199.77272727272728,10987.5,12967.35,1979.8500000000004
3829,2019-07-29,AAPL,,,0.0,,209.68,-0.0,200.0,69.185,13837.0,41936.0,28099.0
3830,2019-07-29,GOOG,,,0.0,,1239.41,-0.0,10.0,915.39,9153.9,12394.1,3240.2000000000007
3831,2019-07-30,AAPL,,,0.0,,208.78,-0.0,200.0,69.185,13837.0,41756.0,27919.0
3832,2019-07-30,GOOG,,,0.0,,1225.14,-0.0,10.0,915.39,9153.9,12251.400000000001,3097.500000000002
3833,2019-07-30,TSLA,,,0.0,,242.26,-0.0,55.0,199.77272727272728,10987.5,13324.3,2336.7999999999993
3834,2019-07-31,TSLA,,,0.0,,241.61,-0.0,55.0,199.77272727272728,10987.5,13288.550000000001,2301.050000000001
3835,2019-07-31,AAPL,,,0.0,,213.04,-0.0,200.0,69.185,13837.0,42608.0,28771.0
3836,2019-07-31,GOOG,,,0.0,,1216.68,-0.0,10.0,915.39,9153.9,12166.800000000001,3012.9000000000015
3837,2019-08-01,GOOG,,,0.0,,1209.01,-0.0,10.0,915.39,9153.9,12090.1,2936.2000000000007
3838,2019-08-01,AAPL,,,0.0,,208.43,-0.0,200.0,69.185,13837.0,41686.0,27849.0
3839,2019-08-01,TSLA,,,0.0,,233.85,-0.0,55.0,199.77272727272728,10987.5,12861.75,1874.25
3840,2019-08-02,GOOG,,,0.0,,1193.99,-0.0,10.0,915.39,9153.9,11939.9,2786.0
3841,2019-08-02,AAPL,,,0.0,,204.02,-0.0,200.0,69.185,13837.0,40804.0,26967.0
3842,2019-08-02,TSLA,,,0.0,,234.34,-0.0,55.0,199.77272727272728,10987.5,12888.7,1901.2000000000007
3843,2019-08-05,TSLA,,,0.0,,228.32,-0.0,55.0,199.77272727272728,10987.5,12557.6,1570.1000000000004
3844,2019-08-05,AAPL,,,0.0,,193.34,-0.0,200.0,69.185,13837.0,38668.0,24831.0
3845,2019-08-05,GOOG,,,0.0,,1152.32,-0.0,10.0,915.39,9153.9,11523.199999999999,2369.2999999999993
3846,2019-08-06,AAPL,,,0.0,,197.0,-0.0,200.0,69.185,13837.0,39400.0,25563.0
3847,2019-08-06,TSLA,,,0.0,,230.75,-0.0,55.0,199.77272727272728,10987.5,12691.25,1703.75
3848,2019-08-06,GOOG,,,0.0,,1169.95,-0.0,10.0,915.39,9153.9,11699.5,2545.6000000000004
3849,2019-08-07,TSLA,,,0.0,,233.42,-0.0,55.0,199.77272727272728,10987.5,12838.099999999999,1850.5999999999985
3850,2019-08-07,GOOG,,,0.0,,1173.99,-0.0,10.0,915.39,9153.9,11739.9,2586.0
3851,2019-08-07,AAPL,,,0.0,,199.04,-0.0,200.0,69.185,13837.0,39808.0,25971.0
3852,2019-08-08,GOOG,,,0.0,,1204.8,-0.0,10.0,915.39,9153.9,12048.0,2894.1000000000004
3853,2019-08-08,AAPL,,,0.0,,203.43,-0.0,200.0,69.185,13837.0,40686.0,26849.0
3854,2019-08-08,TSLA,,,0.0,,238.3,-0.0,55.0,199.77272727272728,10987.5,13106.5,2119.0
3855,2019-08-09,GOOG,,,0.0,,1188.01,-0.0,10.0,915.39,9153.9,11880.1,2726.2000000000007
3856,2019-08-09,AAPL,,,0.0,,200.99,-0.0,200.0,69.185,13837.0,40198.0,26361.0
3857,2019-08-09,TSLA,,,0.0,,235.01,-0.0,55.0,199.77272727272728,10987.5,12925.55,1938.0499999999993
3858,2019-08-12,AAPL,,,0.0,,200.48,-0.0,200.0,69.185,13837.0,40096.0,26259.0
3859,2019-08-12,TSLA,,,0.0,,229.01,-0.0,55.0,199.77272727272728,10987.5,12595.55,1608.0499999999993
3860,2019-08-12,GOOG,,,0.0,,1174.71,-0.0,10.0,915.39,9153.9,11747.1,2593.2000000000007
3861,2019-08-13,AAPL,,,0.0,,208.97,-0.0,200.0,69.185,13837.0,41794.0,27957.0
3862,2019-08-13,GOOG,,,0.0,,1197.27,-0.0,10.0,915.39,9153.9,11972.7,2818.800000000001
3863,2019-08-13,TSLA,,,0.0,,235.0,-0.0,55.0,199.77272727272728,10987.5,12925.0,1937.5
3864,2019-08-14,TSLA,,,0.0,,219.62,-0.0,55.0,199.77272727272728,10987.5,12079.1,1091.6000000000004
3865,2019-08-14,GOOG,,,0.0,,1164.29,-0.0,10.0,915.39,9153.9,11642.9,2489.0
3866,2019-08-14,AAPL,,,0.0,,202.75,-0.0,200.0,69.185,13837.0,40550.0,26713.0
3867,2019-08-15,GOOG,,,0.0,,1167.26,-0.0,10.0,915.39,9153.9,11672.6,2518.7000000000007
3868,2019-08-15,TSLA,,,0.0,,215.64,-0.0,55.0,199.77272727272728,10987.5,11860.199999999999,872.6999999999989
3869,2019-08-15,AAPL,,,0.0,,201.74,-0.0,200.0,69.185,13837.0,40348.0,26511.0
3870,2019-08-16,TSLA,,,0.0,,219.94,-0.0,55.0,199.77272727272728,10987.5,12096.7,1109.2000000000007
3871,2019-08-16,AAPL,,,0.0,,206.5,-0.0,200.0,69.185,13837.0,41300.0,27463.0
3872,2019-08-16,GOOG,,,0.0,,1177.6,-0.0,10.0,915.39,9153.9,11776.0,2622.1000000000004
3873,2019-08-19,AAPL,,,0.0,,210.35,-0.0,200.0,69.185,13837.0,42070.0,28233.0
3874,2019-08-19,TSLA,,,0.0,,226.83,-0.0,55.0,199.77272727272728,10987.5,12475.650000000001,1488.1500000000015
3875,2019-08-19,GOOG,,,0.0,,1198.45,-0.0,10.0,915.39,9153.9,11984.5,2830.6000000000004
3876,2019-08-20,TSLA,,,0.0,,225.86,-0.0,55.0,199.77272727272728,10987.5,12422.300000000001,1434.800000000001
3877,2019-08-20,GOOG,,,0.0,,1182.69,-0.0,10.0,915.39,9153.9,11826.900000000001,2673.000000000002
3878,2019-08-20,AAPL,,,0.0,,210.36,-0.0,200.0,69.185,13837.0,42072.0,28235.0
3879,2019-08-21,TSLA,,,0.0,,220.83,-0.0,55.0,199.77272727272728,10987.5,12145.650000000001,1158.1500000000015
3880,2019-08-21,GOOG,,,0.0,,1191.25,-0.0,10.0,915.39,9153.9,11912.5,2758.6000000000004
3881,2019-08-21,AAPL,,,0.0,,212.64,-0.0,200.0,69.185,13837.0,42528.0,28691.0
3882,2019-08-22,GOOG,,,0.0,,1189.53,-0.0,10.0,915.39,9153.9,11895.3,2741.3999999999996
3883,2019-08-22,TSLA,,,0.0,,222.15,-0.0,55.0,199.77272727272728,10987.5,12218.25,1230.75
3884,2019-08-22,AAPL,,,0.0,,212.46,-0.0,200.0,69.185,13837.0,42492.0,28655.0
3885,2019-08-23,AAPL,,,0.0,,202.64,-0.0,200.0,69.185,13837.0,40528.0,26691.0
3886,2019-08-23,TSLA,,,0.0,,211.4,-0.0,55.0,199.77272727272728,10987.5,11627.0,639.5
3887,2019-08-23,GOOG,,,0.0,,1151.29,-0.0,10.0,915.39,9153.9,11512.9,2359.0
3888,2019-08-26,AAPL,,,0.0,,206.49,-0.0,200.0,69.185,13837.0,41298.0,27461.0
3889,2019-08-26,GOOG,,,0.0,,1168.89,-0.0,10.0,915.39,9153.9,11688.900000000001,2535.000000000002
3890,2019-08-26,TSLA,,,0.0,,215.0,-0.0,55.0,199.77272727272728,10987.5,11825.0,837.5
3891,2019-08-27,AAPL,,,0.0,,204.16,-0.0,200.0,69.185,13837.0,40832.0,26995.0
3892,2019-08-27,GOOG,,,0.0,,1167.84,-0.0,10.0,915.39,9153.9,11678.4,2524.5
3893,2019-08-27,TSLA,,,0.0,,214.08,-0.0,55.0,199.77272727272728,10987.5,11774.400000000001,786.9000000000015
3894,2019-08-28,GOOG,,,0.0,,1171.02,-0.0,10.0,915.39,9153.9,11710.2,2556.300000000001
3895,2019-08-28,TSLA,,,0.0,,215.59,-0.0,55.0,199.77272727272728,10987.5,11857.45,869.9500000000007
3896,2019-08-28,AAPL,,,0.0,,205.53,-0.0,200.0,69.185,13837.0,41106.0,27269.0
3897,2019-08-29,TSLA,,,0.0,,221.71,-0.0,55.0,199.77272727272728,10987.5,12194.050000000001,1206.550000000001
3898,2019-08-29,AAPL,,,0.0,,209.01,-0.0,200.0,69.185,13837.0,41802.0,27965.0
3899,2019-08-29,GOOG,,,0.0,,1192.85,-0.0,10.0,915.39,9153.9,11928.5,2774.6000000000004
3900,2019-08-30,TSLA,,,0.0,,225.61,-0.0,55.0,199.77272727272728,10987.5,12408.550000000001,1421.050000000001
3901,2019-08-30,AAPL,,,0.0,,208.74,-0.0,200.0,69.185,13837.0,41748.0,27911.0
3902,2019-08-30,GOOG,,,0.0,,1188.1,-0.0,10.0,915.39,9153.9,11881.0,2727.1000000000004
3903,2019-09-03,TSLA,,,0.0,,225.01,-0.0,55.0,199.77272727272728,10987.5,12375.55,1388.0499999999993
3904,2019-09-03,AAPL,,,0.0,,205.7,-0.0,200.0,69.185,13837.0,41140.0,27303.0
3905,2019-09-03,GOOG,,,0.0,,1168.39,-0.0,10.0,915.39,9153.9,11683.900000000001,2530.000000000002
3906,2019-09-04,AAPL,,,0.0,,209.19,-0.0,200.0,69.185,13837.0,41838.0,28001.0
3907,2019-09-04,GOOG,,,0.0,,1181.41,-0.0,10.0,915.39,9153.9,11814.1,2660.2000000000007
3908,2019-09-04,TSLA,,,0.0,,220.68,-0.0,55.0,199.77272727272728,10987.5,12137.4,1149.8999999999996
3909,2019-09-05,GOOG,,,0.0,,1211.38,-0.0,10.0,915.39,9153.9,12113.800000000001,2959.9000000000015
3910,2019-09-05,TSLA,,,0.0,,229.58,-0.0,55.0,199.77272727272728,10987.5,12626.900000000001,1639.4000000000015
3911,2019-09-05,AAPL,,,0.0,,213.28,-0.0,200.0,69.185,13837.0,42656.0,28819.0
3912,2019-09-06,GOOG,,,0.0,,1204.93,-0.0,10.0,915.39,9153.9,12049.300000000001,2895.4000000000015
3913,2019-09-06,TSLA,,,0.0,,227.45,-0.0,55.0,199.77272727272728,10987.5,12509.75,1522.25
3914,2019-09-06,AAPL,,,0.0,,213.26,-0.0,200.0,69.185,13837.0,42652.0,28815.0
3915,2019-09-09,GOOG,,,0.0,,1204.41,-0.0,10.0,915.39,9153.9,12044.1,2890.2000000000007
3916,2019-09-09,AAPL,,,0.0,,214.17,-0.0,200.0,69.185,13837.0,42834.0,28997.0
3917,2019-09-09,TSLA,,,0.0,,231.79,-0.0,55.0,199.77272727272728,10987.5,12748.449999999999,1760.949999999999
3918,2019-09-10,AAPL,,,0.0,,216.7,-0.0,200.0,69.185,13837.0,43340.0,29503.0
3919,2019-09-10,GOOG,,,0.0,,1206.0,-0.0,10.0,915.39,9153.9,12060.0,2906.1000000000004
3920,2019-09-10,TSLA,,,0.0,,235.54,-0.0,55.0,199.77272727272728,10987.5,12954.699999999999,1967.199999999999
3921,2019-09-11,AAPL,,,0.0,,223.59,-0.0,200.0,69.185,13837.0,44718.0,30881.0
3922,2019-09-11,GOOG,,,0.0,,1220.17,-0.0,10.0,915.39,9153.9,12201.7,3047.800000000001
3923,2019-09-11,TSLA,,,0.0,,247.1,-0.0,55.0,199.77272727272728,10987.5,13590.5,2603.0
3924,2019-09-12,TSLA,,,0.0,,245.87,-0.0,55.0,199.77272727272728,10987.5,13522.85,2535.3500000000004
3925,2019-09-12,GOOG,,,0.0,,1234.25,-0.0,10.0,915.39,9153.9,12342.5,3188.6000000000004
3926,2019-09-12,AAPL,,,0.0,,223.09,-0.0,200.0,69.185,13837.0,44618.0,30781.0
3927,2019-09-13,GOOG,,,0.0,,1239.56,-0.0,10.0,915.39,9153.9,12395.599999999999,3241.699999999999
3928,2019-09-13,TSLA,,,0.0,,245.2,-0.0,55.0,199.77272727272728,10987.5,13486.0,2498.5
3929,2019-09-13,AAPL,,,0.0,,218.75,-0.0,200.0,69.185,13837.0,43750.0,29913.0
3930,2019-09-16,AAPL,,,0.0,,219.9,-0.0,200.0,69.185,13837.0,43980.0,30143.0
3931,2019-09-16,GOOG,,,0.0,,1231.3,-0.0,10.0,915.39,9153.9,12313.0,3159.1000000000004
3932,2019-09-16,TSLA,,,0.0,,242.81,-0.0,55.0,199.77272727272728,10987.5,13354.55,2367.0499999999993
3933,2019-09-17,TSLA,,,0.0,,244.79,-0.0,55.0,199.77272727272728,10987.5,13463.449999999999,2475.949999999999
3934,2019-09-17,AAPL,,,0.0,,220.7,-0.0,200.0,69.185,13837.0,44140.0,30303.0
3935,2019-09-17,GOOG,,,0.0,,1229.15,-0.0,10.0,915.39,9153.9,12291.5,3137.6000000000004
3936,2019-09-18,GOOG,,,0.0,,1232.41,-0.0,10.0,915.39,9153.9,12324.1,3170.2000000000007
3937,2019-09-18,AAPL,,,0.0,,222.77,-0.0,200.0,69.185,13837.0,44554.0,30717.0
3938,2019-09-18,TSLA,,,0.0,,243.49,-0.0,55.0,199.77272727272728,10987.5,13391.95,2404.4500000000007
3939,2019-09-19,AAPL,,,0.0,,220.96,-0.0,200.0,69.185,13837.0,44192.0,30355.0
3940,2019-09-19,GOOG,,,0.0,,1238.71,-0.0,10.0,915.39,9153.9,12387.1,3233.2000000000007
3941,2019-09-19,TSLA,,,0.0,,246.6,-0.0,55.0,199.77272727272728,10987.5,13563.0,2575.5
3942,2019-09-20,AAPL,,,0.0,,217.73,-0.0,200.0,69.185,13837.0,43546.0,29709.0
3943,2019-09-20,GOOG,,,0.0,,1229.93,-0.0,10.0,915.39,9153.9,12299.300000000001,3145.4000000000015
3944,2019-09-20,TSLA,,,0.0,,240.62,-0.0,55.0,199.77272727272728,10987.5,13234.1,2246.6000000000004
3945,2019-09-23,AAPL,,,0.0,,218.72,-0.0,200.0,69.185,13837.0,43744.0,29907.0
3946,2019-09-23,TSLA,,,0.0,,241.23,-0.0,55.0,199.77272727272728,10987.5,13267.65,2280.1499999999996
3947,2019-09-23,GOOG,,,0.0,,1234.03,-0.0,10.0,915.39,9153.9,12340.3,3186.3999999999996
3948,2019-09-24,GOOG,,,0.0,,1218.76,-0.0,10.0,915.39,9153.9,12187.6,3033.7000000000007
3949,2019-09-24,TSLA,,,0.0,,223.21,-0.0,55.0,199.77272727272728,10987.5,12276.550000000001,1289.050000000001
3950,2019-09-24,AAPL,,,0.0,,217.68,-0.0,200.0,69.185,13837.0,43536.0,29699.0
3951,2019-09-25,AAPL,,,0.0,,221.03,-0.0,200.0,69.185,13837.0,44206.0,30369.0
3952,2019-09-25,TSLA,,,0.0,,228.7,-0.0,55.0,199.77272727272728,10987.5,12578.5,1591.0
3953,2019-09-25,GOOG,,,0.0,,1246.52,-0.0,10.0,915.39,9153.9,12465.2,3311.300000000001
3954,2019-09-26,AAPL,,,0.0,,219.89,-0.0,200.0,69.185,13837.0,43978.0,30141.0
3955,2019-09-26,GOOG,,,0.0,,1241.39,-0.0,10.0,915.39,9153.9,12413.900000000001,3260.000000000002
3956,2019-09-26,TSLA,,,0.0,,242.56,-0.0,55.0,199.77272727272728,10987.5,13340.8,2353.2999999999993
3957,2019-09-27,AAPL,,,0.0,,218.82,-0.0,200.0,69.185,13837.0,43764.0,29927.0
3958,2019-09-27,GOOG,,,0.0,,1225.09,-0.0,10.0,915.39,9153.9,12250.9,3097.0
3959,2019-09-27,TSLA,,,0.0,,242.13,-0.0,55.0,199.77272727272728,10987.5,13317.15,2329.6499999999996
3960,2019-09-30,GOOG,,,0.0,,1219.0,-0.0,10.0,915.39,9153.9,12190.0,3036.1000000000004
3961,2019-09-30,AAPL,,,0.0,,223.97,-0.0,200.0,69.185,13837.0,44794.0,30957.0
3962,2019-09-30,TSLA,,,0.0,,240.87,-0.0,55.0,199.77272727272728,10987.5,13247.85,2260.3500000000004
3963,2019-10-01,TSLA,,,0.0,,244.69,-0.0,55.0,199.77272727272728,10987.5,13457.95,2470.4500000000007
3964,2019-10-01,AAPL,,,0.0,,224.59,-0.0,200.0,69.185,13837.0,44918.0,31081.0
3965,2019-10-01,GOOG,,,0.0,,1205.1,-0.0,10.0,915.39,9153.9,12051.0,2897.1000000000004
3966,2019-10-02,AAPL,,,0.0,,218.96,-0.0,200.0,69.185,13837.0,43792.0,29955.0
3967,2019-10-02,GOOG,,,0.0,,1176.63,-0.0,10.0,915.39,9153.9,11766.300000000001,2612.4000000000015
3968,2019-10-02,TSLA,,,0.0,,243.13,-0.0,55.0,199.77272727272728,10987.5,13372.15,2384.6499999999996
3969,2019-10-03,AAPL,,,0.0,,220.82,-0.0,200.0,69.185,13837.0,44164.0,30327.0
3970,2019-10-03,TSLA,,,0.0,,233.03,-0.0,55.0,199.77272727272728,10987.5,12816.65,1829.1499999999996
3971,2019-10-03,GOOG,,,0.0,,1187.83,-0.0,10.0,915.39,9153.9,11878.3,2724.3999999999996
3972,2019-10-04,TSLA,,,0.0,,231.43,-0.0,55.0,199.77272727272728,10987.5,12728.65,1741.1499999999996
3973,2019-10-04,AAPL,,,0.0,,227.01,-0.0,200.0,69.185,13837.0,45402.0,31565.0
3974,2019-10-04,GOOG,,,0.0,,1209.0,-0.0,10.0,915.39,9153.9,12090.0,2936.1000000000004
3975,2019-10-07,TSLA,,,0.0,,237.72,-0.0,55.0,199.77272727272728,10987.5,13074.6,2087.1000000000004
3976,2019-10-07,AAPL,,,0.0,,227.06,-0.0,200.0,69.185,13837.0,45412.0,31575.0
3977,2019-10-07,GOOG,,,0.0,,1207.68,-0.0,10.0,915.39,9153.9,12076.800000000001,2922.9000000000015
3978,2019-10-08,GOOG,,,0.0,,1189.13,-0.0,10.0,915.39,9153.9,11891.300000000001,2737.4000000000015
3979,2019-10-08,TSLA,,,0.0,,240.05,-0.0,55.0,199.77272727272728,10987.5,13202.75,2215.25
3980,2019-10-08,AAPL,,,0.0,,224.4,-0.0,200.0,69.185,13837.0,44880.0,31043.0
3981,2019-10-09,GOOG,,,0.0,,1202.31,-0.0,10.0,915.39,9153.9,12023.099999999999,2869.199999999999
3982,2019-10-09,AAPL,,,0.0,,227.03,-0.0,200.0,69.185,13837.0,45406.0,31569.0
3983,2019-10-09,TSLA,,,0.0,,244.53,-0.0,55.0,199.77272727272728,10987.5,13449.15,2461.6499999999996
3984,2019-10-10,AAPL,,,0.0,,230.09,-0.0,200.0,69.185,13837.0,46018.0,32181.0
3985,2019-10-10,TSLA,,,0.0,,244.74,-0.0,55.0,199.77272727272728,10987.5,13460.7,2473.2000000000007
3986,2019-10-10,GOOG,,,0.0,,1208.67,-0.0,10.0,915.39,9153.9,12086.7,2932.800000000001
3987,2019-10-11,TSLA,,,0.0,,247.89,-0.0,55.0,199.77272727272728,10987.5,13633.949999999999,2646.449999999999
3988,2019-10-11,GOOG,,,0.0,,1215.45,-0.0,10.0,915.39,9153.9,12154.5,3000.6000000000004
3989,2019-10-11,AAPL,,,0.0,,236.21,-0.0,200.0,69.185,13837.0,47242.0,33405.0
3990,2019-10-14,TSLA,,,0.0,,256.96,-0.0,55.0,199.77272727272728,10987.5,14132.8,3145.2999999999993
